id,name,status,dup_predict,dup_train,Prediction,AD,Confidence
DB01732,"(4R,5S,6S,7R)-1,3-dibenzyl-4,7-bis(phenoxymethyl)-5,6-dihydroxy-1,3 diazepan-2-one",experimental,,,Inactive,,0.61
DB01733,L-Phospholactate,experimental,,,Inactive,Inactive,0.77
DB01734,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,experimental,,,Inactive,,0.63
DB01735,3-Chloroalaninate,experimental,,,Inactive,Inactive,0.84
DB01736,[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium,experimental,,,Inactive,Inactive,0.74
DB01737,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester",experimental,,,Inactive,Inactive,0.74
DB01738,Phosphorylcolamine,experimental,,,Inactive,Inactive,0.7
DB01739,L-alloisoleucine,experimental,DB00167,,Inactive,Inactive,0.84
DB01740,"4-butyl-5-propyl-1,3-selenazol-2-amine",experimental,,,Inactive,Inactive,0.73
DB01741,CRA_17693,experimental,,,Inactive,Inactive,0.73
DB01742,(3r)-1-Acetyl-3-Methylpiperidine,experimental,,,Inactive,Inactive,0.75
DB01744,Camphor,approved,,,Inactive,Inactive,0.83
DB01745,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester,experimental,,,Inactive,,0.54
DB01746,D-Leucine,experimental,DB00149,,Inactive,Inactive,0.81
DB01747,Coprogen,experimental,,,Inactive,,0.57
DB01748,N-Benzyl-4-Sulfamoyl-Benzamide,experimental,,,Inactive,Inactive,0.72
DB01749,"1,2-Dimethoxyethane",experimental,,,Inactive,Inactive,0.89
DB01750,1-naphthaleneacetic acid,experimental,,,Inactive,Inactive,0.73
DB01751,Tetraiodothyroacetic acid,experimental,,,Inactive,Inactive,0.73
DB01752,S-adenosyl-L-homocysteine,experimental,,,Inactive,,0.65
DB01753,4-oxo-nicotinamide-adenine dinucleotide phosphate,experimental,,,Inactive,,0.56
DB01754,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One",experimental,,,Inactive,Inactive,0.86
DB01755,N-[Isoleucinyl]-N'-[adenosyl]-diaminosufone,experimental,,,Inactive,,0.63
DB01756,4-phospho-L-threonic acid,experimental,,,Inactive,Inactive,0.77
DB01758,3-Iodo-Tyrosine,experimental,,,Inactive,Inactive,0.86
DB01759,Kojic acid,experimental,,,Inactive,Inactive,0.76
DB01760,2-Methoxy-3-Isopropylpyrazine,experimental,,,Inactive,Inactive,0.9
DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine,experimental,,,Inactive,Inactive,0.71
DB01762,Acetoacetic acid,experimental,,,Inactive,Inactive,0.85
DB01763,7-thionicotinamide-adenine-dinucleotide phosphate,experimental,,,Active,,0.51
DB01764,Dalfopristin,approved,,,Inactive,,0.57
DB01765,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid",experimental,,,Inactive,,0.61
DB01766,Beta-(2-Naphthyl)-Alanine,experimental,,,Inactive,,0.51
DB01767,Hemi-Babim,experimental,,,Inactive,Inactive,0.72
DB01768,Methylumbelliferyl sialic acid,experimental,,,Inactive,,0.6
DB01771,CRA_10991,experimental,,,Inactive,Inactive,0.71
DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione",experimental,,,Inactive,Inactive,0.77
DB01773,4-[3-carboxymethyl-3-(4-phosphonooxy-benzyl)-ureido]-4-[(3-cyclohexyl-propyl)-methyl-carbamoyl]butyric acid,experimental,,,Inactive,,0.55
DB01774,Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester,experimental,,,Inactive,,0.62
DB01775,Dihydroxyacetone,experimental,,,Inactive,Inactive,0.84
DB01776,M-Cresol,experimental,,,Inactive,Inactive,0.93
DB01777,CoA-S-trimethylene-acetyl-tryptamine,experimental,,,Active,,0.55
DB01778,8-Aminotheophylline,experimental,,,Inactive,,0.63
DB01779,Glycerol 2-phosphate,experimental,,,Inactive,Inactive,0.74
DB01780,Fusicoccin,experimental,,,Inactive,,0.62
DB01782,Pyrazolanthrone,experimental,,,Inactive,Inactive,0.86
DB01783,Pantothenic acid,"approved,nutraceutical,vet_approved",,,Inactive,Inactive,0.76
DB01784,4-Flourobenzenesulfonamide,experimental,,,Inactive,Inactive,0.72
DB01785,Dimethylallyl Diphosphate,experimental,,,Inactive,Inactive,0.78
DB01786,D-Alanine,experimental,DB00160,,Inactive,Inactive,0.82
DB01788,4-Imino-5-Methidyl-2-Methylpyrimidine,experimental,,,Inactive,Inactive,0.72
DB01789,"1-Amino-2,3-Dihydroxy-5-Hydroxymethyl Cyclohex-5-Ene",experimental,,,Inactive,Inactive,0.78
DB01790,(Rp)-cAMPS,experimental,,,Inactive,,0.62
DB01791,Piclamilast,experimental,,,Inactive,Inactive,0.76
DB01792,Adenylyl-(3'-5')-uridine 3'-monophosphate,experimental,,,Inactive,,0.59
DB01793,SB-409513,experimental,,,Active,,0.5
DB01794,bis(molybdopterin)tungsten cofactor,experimental,,,Inactive,,0.63
DB01795,Phenylboronic acid,experimental,,,Inactive,Inactive,0.9
DB01796,Quinolinic Acid,experimental,,,Inactive,Inactive,0.7
DB01797,"(2R)-2-(aminomethyl)-2,4-dihydroxy-5-oxo-3-(2-oxoethyl)-2,5-dihydro-1H-imidazol-3-ium",experimental,,,Inactive,Inactive,0.78
DB01798,Ethyl Dihydrogen Diphosphate,experimental,,,Inactive,Inactive,0.81
DB01799,4-Hydroxy-3-Methyl Butyl Diphosphate,experimental,,,Inactive,Inactive,0.81
DB01800,4-Nitrocatechol sulfate,experimental,,,Inactive,Inactive,0.9
DB01802,"(4R)-7-Aza-7,8-dihydrolimonene",experimental,,,Inactive,Inactive,0.74
DB01803,2-(Trimethylammonium)Ethyl Thiol,experimental,,,Inactive,Inactive,0.89
DB01804,"2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate",experimental,,,Inactive,Inactive,0.85
DB01805,Monoisopropylphosphorylserine,experimental,,,Inactive,Inactive,0.82
DB01806,10-decarboxymethylaclacinomycin A,experimental,,,Active,,0.51
DB01807,"N-[(3Z)-5-Tert-butyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-ylidene]-N'-(4-chlorophenyl)urea",experimental,,,Inactive,Inactive,0.72
DB01808,Thiarsahydroxy-Cysteine,experimental,,,Inactive,Inactive,0.8
DB01809,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",experimental,,,Inactive,Inactive,0.82
DB01810,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester",experimental,,,Active,Active,0.71
DB01811,"3h-Indole-5,6-Diol",experimental,,,Inactive,Inactive,0.85
DB01812,"Adenosine 3',5'-diphosphate",experimental,,,Inactive,,0.6
DB01813,Pyridoxyl-Glutamic Acid-5'-Monophosphate,experimental,,,Inactive,,0.64
DB01814,2-Tridecanoyloxy-Pentadecanoic Acid,experimental,,,Inactive,Inactive,0.74
DB01815,Nz-(Dicarboxymethyl)Lysine,experimental,,,Inactive,Inactive,0.78
DB01816,Castanospermine,experimental,,,Inactive,Inactive,0.8
DB01817,Threonine-Aspartic Ester,experimental,,,Inactive,Inactive,0.78
DB01818,O3-Sulfonylgalactose,experimental,,,Inactive,Inactive,0.84
DB01819,Phosphoenolpyruvate,experimental,,,Inactive,Inactive,0.74
DB01820,2-{[4-(2-Acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-YL]-oxalyl-amino}-benzoic acid,experimental,,,Active,,0.52
DB01821,"L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide",experimental,,,Inactive,Inactive,0.7
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",experimental,,,Inactive,Inactive,0.75
DB01823,Beta-D-Glucopyranose Spirohydantoin,experimental,,,Inactive,Inactive,0.79
DB01824,"(3S)-Tetrahydro-3-furanyl {(2S,3S)-4-[(2S,4R)-4-{(1S,2R)-2-[(S)-amino(hydroxy)methoxy]-2,3-dihydro-1H-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate",experimental,,,Active,,0.54
DB01825,2-amino-8-methyl-4(1H)-quinazolinone,experimental,,,Inactive,Inactive,0.71
DB01826,N-Butyl Isocyanide,experimental,,,Inactive,Inactive,0.84
DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",experimental,,,Inactive,Inactive,0.81
DB01828,Methylamine,experimental,,,Inactive,Inactive,0.78
DB01829,Desulfo-coenzyme A,experimental,,,Inactive,,0.55
DB01830,AP-22408,experimental,,,Inactive,,0.61
DB01831,Tryptophanyl-5'amp,experimental,,,Inactive,,0.6
DB01832,4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid,experimental,,,Inactive,Inactive,0.84
DB01833,Canavanine,experimental,,,Inactive,Inactive,0.85
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",experimental,,,Inactive,,0.67
DB01835,4R-Fluoro-N6-ethanimidoyl-L-lysine,experimental,,,Inactive,Inactive,0.73
DB01836,"[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone",experimental,,,Inactive,,0.5
DB01837,O-acetyl-L-serine,experimental,,,Inactive,Inactive,0.8
DB01838,"6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone",experimental,,,Inactive,Inactive,0.8
DB01839,Propylene glycol,"approved,investigational",,,Inactive,Inactive,0.88
DB01840,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate,experimental,,,Inactive,Inactive,0.79
DB01841,"4,6-Dideoxyglucose",experimental,,,Inactive,Inactive,0.71
DB01842,3'-Phosphate-Adenosine-5'-Diphosphate,experimental,,,Inactive,,0.6
DB01843,"(5S,7R,8S,9S,10R)-3-Amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione",experimental,,,Inactive,Inactive,0.77
DB01844,"N,N-dimethylformamide",experimental,,,Inactive,Inactive,0.74
DB01846,Oxidized coenzyme A,experimental,,,Inactive,,0.52
DB01847,N-Carbamyl-D-Valine,experimental,,,Inactive,Inactive,0.82
DB01849,Dihydrouracil,experimental,,,Inactive,Inactive,0.78
DB01850,"(2S,3S,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",experimental,,,Inactive,Inactive,0.77
DB01851,Tetrabutylammonium Ion,experimental,,,Inactive,Inactive,0.87
DB01852,Kaempherol,experimental,,,Inactive,Inactive,0.76
DB01853,Bacteriochlorophyll A,experimental,,,Active,,0.54
DB01854,5-Bromonicotinamide,experimental,,,Inactive,,0.53
DB01855,5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid,experimental,,,Inactive,,0.63
DB01856,Pimelic Acid,experimental,,,Inactive,,0.68
DB01857,Phosphoaspartate,experimental,,,Inactive,Inactive,0.78
DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,experimental,,,Inactive,,0.52
DB01859,4-CDP-2-C-methyl-D-erythritol 2-phosphate,experimental,,,Inactive,,0.6
DB01860,Cordycepin Triphosphate,experimental,,,Inactive,,0.57
DB01861,Uridine diphosphate glucose,experimental,,,Inactive,Inactive,0.78
DB01862,Isopropyl beta-D-thiogalactopyranoside,experimental,,,Inactive,Inactive,0.82
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",experimental,,,Inactive,Inactive,0.76
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,experimental,,,Inactive,,0.55
DB01865,3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide,experimental,,,Active,,0.54
DB01866,RU79256,experimental,,,Inactive,Inactive,0.8
DB01868,Glycyl-L-a-Aminopimelyl-E-(D-2-Aminoethyl)Phosphonate,experimental,,,Inactive,,0.69
DB01870,"1,4-dithio-alpha-D-glucopyranose",experimental,,,Inactive,Inactive,0.71
DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester,experimental,,,Active,Active,0.76
DB01872,2-deoxy-2-acetamido-beta-D-galactose-4-sulfate,experimental,,,Inactive,Inactive,0.86
DB01873,Epothilone D,investigational,,,Inactive,Inactive,0.71
DB01874,Tropinone,experimental,,,Inactive,Inactive,0.88
DB01875,8-azaxanthine,experimental,,,Inactive,Inactive,0.76
DB01876,Bis(5-Amidino-2-Benzimidazolyl)Methanone,experimental,,,Inactive,Inactive,0.87
DB01877,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide",experimental,,,Inactive,Inactive,0.74
DB01878,Benzophenone,experimental,,,Inactive,Inactive,0.86
DB01879,(S)-2-{Methyl-[2-(Naphthalene-2-Sulfonylamino)-5-(Naphthalene-2-Sulfonyloxy)-Benzoyl]-Amino}-Succinicacid,experimental,,,Active,,0.54
DB01880,"3,4-Dihydroxycinnamic Acid","experimental,investigational",,,Inactive,Inactive,0.85
DB01881,"2-Methylpentane-1,2,4-Triol",experimental,,,Inactive,Inactive,0.87
DB01882,"(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol",experimental,,,Inactive,Inactive,0.87
DB01883,N-(Sulfanylacetyl)Tyrosylprolylmethioninamide,experimental,,,Inactive,,0.68
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,experimental,,,Inactive,Inactive,0.86
DB01885,D-Galctopyranosyl-1-On,experimental,,,Inactive,Inactive,0.74
DB01887,"N,N-[2,5-O-Dibenzyl-glucaryl]-DI-[1-amino-indan-2-OL]",experimental,,,Active,,0.52
DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide",experimental,,,Inactive,,0.58
DB01889,"16,17-Androstene-3-Ol",experimental,,,Inactive,Inactive,0.73
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",experimental,,,Active,,0.54
DB01891,Tl-3-093,experimental,,,Active,,0.66
DB01892,Hyperforin,nutraceutical,,,Inactive,Inactive,0.76
DB01893,N6-Benzyl Adenosine-5'-Diphosphate,experimental,,,Inactive,,0.67
DB01895,Aspartyl-Adenosine-5'-Monophosphate,experimental,,,Inactive,,0.61
DB01896,M-Aminophenylboronic Acid,experimental,,,Inactive,Inactive,0.87
DB01897,2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride,experimental,,,Inactive,Inactive,0.8
DB01898,"(2S,3S)-2-azanyl-3-methyl-pentanedioic acid",experimental,,,Inactive,Inactive,0.86
DB01899,Nd1-Phosphonohistidine,experimental,,,Inactive,,0.6
DB01901,Sucrosofate,experimental,,,Inactive,Inactive,0.7
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",experimental,,,Inactive,Inactive,0.88
DB01903,5-Bromo-2'-deoxyuridine 5'-(dihydrogen phosphate),experimental,,,Inactive,,0.65
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,experimental,,,Inactive,Inactive,0.79
DB01906,"3-(5-amino-7-hydroxy-(1,2,3)triazolo(4,5-d)pyrimidin-2-yl)benzoic acid",experimental,,,Inactive,,0.64
DB01908,RU85493,experimental,,,Inactive,,0.66
DB01909,Alpha-Cyclodextrin (Cyclohexa-Amylose),experimental,,,Inactive,Inactive,0.78
DB01910,Sinefungin,experimental,,,Inactive,,0.63
DB01911,N-Methylmesoporphyrin,experimental,,,Inactive,,0.57
DB01912,"2,2':6',2''-Terpyridine Platinum(Ii)",experimental,,,Inactive,Inactive,0.88
DB01914,D-glucose,"approved,investigational,vet_approved",,,Inactive,Inactive,0.85
DB01915,S-Hydroxycysteine,experimental,,,Inactive,Inactive,0.77
DB01917,Putrescine,experimental,,,Inactive,Inactive,0.82
DB01918,[Methyltelluro]Acetate,experimental,,,Inactive,Inactive,0.78
DB01919,Pentanal,experimental,,,Inactive,Inactive,0.84
DB01920,1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose,experimental,,,Inactive,Inactive,0.72
DB01921,Xylose-derived lactam oxime,experimental,,,Inactive,Inactive,0.77
DB01922,"Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam",experimental,,,Inactive,Inactive,0.71
DB01923,L-Xylulose 5-Phosphate,experimental,,,Inactive,Inactive,0.74
DB01924,Benzhydroxamic Acid,experimental,,,Inactive,Inactive,0.86
DB01925,"2'-Chloro-Biphenyl-2,3-Diol",experimental,,,Inactive,Inactive,0.84
DB01926,Carboxymycobactin S,experimental,,,Inactive,,0.52
DB01927,Duroquinone,experimental,,,Inactive,Inactive,0.86
DB01930,"2,4-Dihydroxy-3,3-Dimethyl-Butyrate",experimental,,,Inactive,Inactive,0.81
DB01931,"5,7-Dichlorokynurenic acid",experimental,,,Inactive,,0.68
DB01932,5-Methylpyrrole,experimental,,,Inactive,Inactive,0.95
DB01933,7-Hydroxystaurosporine,"experimental,investigational",,,Inactive,,0.68
DB01934,Arylomycin A2,experimental,,,Active,,0.59
DB01935,3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid,experimental,,,Inactive,Inactive,0.72
DB01936,alpha-D-arabinofuranose,"experimental,investigational",,,Inactive,Inactive,0.84
DB01937,Guanosine-2'-monophosphate,experimental,,,Inactive,,0.54
DB01938,L-Histidine Beta Naphthylamide,experimental,,,Inactive,,0.64
DB01939,5-Amidino-Benzimidazole,experimental,,,Inactive,Inactive,0.77
DB01940,Balanol Analog 2,experimental,,,Inactive,Inactive,0.78
DB01941,LG-100268,experimental,,,Inactive,Inactive,0.72
DB01942,Formic acid,"experimental,investigational",,,Inactive,Inactive,0.85
DB01944,(S)-blebbistatin,experimental,,,Inactive,Inactive,0.84
DB01945,4-Carbamoyl-1-Beta-D-Ribofuranosyl-Imidazolium-5-Olate-5'-Phosphate,experimental,,,Inactive,Inactive,0.76
DB01946,Bisindolylmaleimide VIII,experimental,,,Inactive,Inactive,0.82
DB01947,RU78262,experimental,,,Inactive,,0.68
DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One",experimental,,,Inactive,Inactive,0.72
DB01949,"2-Amino-N,3,3-Trimethylbutanamide",experimental,,,Inactive,Inactive,0.83
DB01950,AR-AO-14418,experimental,,,Inactive,,0.68
DB01951,Gpi-1046,experimental,,,Active,,0.51
DB01952,"1,N6-Ethenoadenine",experimental,,,Inactive,Inactive,0.71
DB01953,Inhibitor of P38 Kinase,experimental,,,Inactive,Inactive,0.7
DB01954,Rolipram,investigational,,,Inactive,,0.69
DB01955,"1,4-Butanediol",experimental,,,Inactive,Inactive,0.84
DB01956,Taurine,"approved,nutraceutical",,,Inactive,Inactive,0.88
DB01957,3-Chlorophenol,experimental,,,Inactive,Inactive,0.85
DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine",experimental,,,Inactive,,0.58
DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",experimental,,,Inactive,Inactive,0.75
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",experimental,,,Inactive,,0.54
DB01961,Cytidine 3'-monophosphate,experimental,,,Inactive,,0.64
DB01962,Phosphonotyrosine,experimental,,,Inactive,Inactive,0.76
DB01963,Phenylethane Boronic Acid,experimental,,,Inactive,Inactive,0.84
DB01964,AL5424,experimental,,,Inactive,Inactive,0.71
DB01965,"2'-Deoxyuridine 5'-alpha,beta-imido-triphosphate",experimental,,,Inactive,,0.65
DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine,experimental,,,Inactive,,0.69
DB01967,"N-{3-[(7ar,12as,12bs)-7-Oxo-1,3,4,6,7,7a,12a,12b-Octahydroindolo[2,3-a]Quinolizin-12(2h)-Yl]Propyl}Propane-2-Sulfonamide",experimental,,,Inactive,Inactive,0.72
DB01968,2-Thioethenamine,experimental,,,Inactive,Inactive,0.86
DB01969,Trifluoroacetonyl coenzyme A,experimental,,,Inactive,,0.53
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",experimental,,,Inactive,,0.62
DB01971,trans-urocanic acid,experimental,,,Inactive,Inactive,0.74
DB01972,Guanosine-5'-Monophosphate,experimental,,,Inactive,,0.6
DB01973,O-Benzylsulfonyl-Serine,experimental,,,Inactive,Inactive,0.84
DB01974,"2-Amino-3-[5-(Amino-Carboxy-Methyl)-2,3-Dihydro-Isoxazol-3-Ylsulfanyl]-Propionic Acid",experimental,,,Inactive,Inactive,0.8
DB01975,AMPCPR,experimental,,,Inactive,,0.54
DB01976,Aminoanthracene,experimental,,,Inactive,Inactive,0.74
DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,experimental,,,Inactive,Inactive,0.83
DB01978,"7,9-Dimethylguanine",experimental,,,Inactive,Inactive,0.86
DB01979,Methyl alpha-D-mannoside,experimental,,,Inactive,Inactive,0.84
DB01980,Para-Iodo-D-Phenylalanine Hydroxamic Acid,experimental,,,Inactive,Inactive,0.86
DB01981,"3,6-Anhydro-2-(hydrogen sulfate)-alpha-D-galactopyranose",experimental,,,Inactive,Inactive,0.76
DB01982,D-Mannuronic Acid,experimental,,,Inactive,Inactive,0.72
DB01983,2(S)-Amino-6-Boronohexanoic Acid,experimental,,,Inactive,Inactive,0.8
DB01984,(4S)-5-[[(1S)-1-Carboxy-2-cyclohexylethyl]amino]-4-[[(2S)-2-[[(3R)-4-cyclohexyl-2-oxo-3-(phenylmethoxycarbonylamino)butanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-oxopentanoic acid,experimental,,,Active,Active,0.73
DB01985,N-acetyl-L-arginine,experimental,,,Inactive,Inactive,0.75
DB01986,3-Fluoro-2-Methyl-Aniline,experimental,,,Inactive,Inactive,0.91
DB01987,Cocarboxylase,"approved,experimental",,,Inactive,Inactive,0.7
DB01988,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine,experimental,,,Active,,0.57
DB01989,Methyl N-{[(1R)-1-({1-[(benzyloxy)carbonyl]-L-prolyl-6-ammonio-L-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-L-alanyl-L-prolinate,experimental,,,Active,,0.63
DB01990,Cholesterol sulfate,experimental,,,Inactive,,0.62
DB01991,TU-514,experimental,,,Inactive,Inactive,0.7
DB01992,Coenzyme A,"investigational,nutraceutical",,,Inactive,,0.52
DB01993,N-(5'-Phosphopyridoxyl)-D-Alanine,experimental,,,Inactive,,0.58
DB01994,"2-(Pyrido[1,2-E]Purin-4-Yl)Amino-Ethanol",experimental,,,Inactive,Inactive,0.73
DB01995,5-methylcytidine 5'-monophosphate,experimental,,,Inactive,Inactive,0.74
DB01996,3-Methylpyridine,experimental,,,Inactive,Inactive,0.7
DB01997,3-Bromo-7-Nitroindazole,experimental,,,Inactive,Inactive,0.74
DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",experimental,,,Inactive,,0.6
DB01999,"5,10,15,20-Tetrakis(4-Sulpfonatophenyl)-21h,23h-Porphine",experimental,,,Inactive,Inactive,0.75
