id,name,status,smiles
DB01809,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",experimental,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1
DB01810,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester",experimental,C[C@@H](/C=C/C(=O)C=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1
DB01811,"3h-Indole-5,6-Diol",experimental,Oc1cc2cc[nH]c2cc1O
DB01812,"Adenosine 3',5'-diphosphate",experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
DB01813,Pyridoxyl-Glutamic Acid-5'-Monophosphate,experimental,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](CCC(=O)O)C(=O)O)c1O
DB01814,2-Tridecanoyloxy-Pentadecanoic Acid,experimental,CCCCCCCCCCCCC(=O)O[C@@H](CCCCCCCCCCCC)CC(=O)O
DB01815,Nz-(Dicarboxymethyl)Lysine,experimental,N[C@@H](CCCCNC(C(=O)O)C(=O)O)C(=O)O
DB01816,Castanospermine,experimental,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O
DB01817,Threonine-Aspartic Ester,experimental,C[C@@H](O[C@@H](O)C[C@H](N)C(=O)O)[C@H](N)C(=O)O
DB01818,O3-Sulfonylgalactose,experimental,O=S(=O)(O)O[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O)[C@@H]1O
DB01819,Phosphoenolpyruvate,experimental,C=C(OP(=O)(O)O)C(=O)O
DB01820,2-{[4-(2-Acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-YL]-oxalyl-amino}-benzoic acid,experimental,CCCCCNC(=O)[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c2ccccc12)NC(C)=O
DB01821,"L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide",experimental,N=C(NCCC[C@H](N)C(=O)N[C@@H](CCN)C(N)=O)N[N+](=O)[O-]
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",experimental,O[C@H]1CSSC[C@@H]1O
DB01823,Beta-D-Glucopyranose Spirohydantoin,experimental,O=C1NC(=O)[C@]2(N1)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
DB01824,"(3S)-Tetrahydro-3-furanyl {(2S,3S)-4-[(2S,4R)-4-{(1S,2R)-2-[(S)-amino(hydroxy)methoxy]-2,3-dihydro-1H-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate",experimental,N[C@@H](O)O[C@@H]1Cc2ccccc2[C@@H]1[C@@H]1CN[C@@](Cc2ccccc2)(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)C1=O
DB01825,2-amino-8-methyl-4(1H)-quinazolinone,experimental,Cc1cccc2c(=O)nc(N)[nH]c12
DB01826,N-Butyl Isocyanide,experimental,[C-]#[N+]CCCC
DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",experimental,COc1c(F)c(F)c(C(N)=O)c(F)c1F
DB01828,Methylamine,experimental,CN
DB01829,Desulfo-coenzyme A,experimental,CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
DB01830,AP-22408,experimental,CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)c(P(=O)(O)O)c1)C(=O)N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21
DB01831,Tryptophanyl-5'amp,experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)[C@@H](O)[C@H]1O
DB01832,4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid,experimental,C[P@](=O)(O)CC(=O)CC(=O)O
DB01833,Canavanine,experimental,N=C(N)NOCC[C@H](N)C(=O)O
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",experimental,N[C@@H](CCC(=O)N[C@@H](CS[C@@H]1c2ccccc2-c2ccccc2[C@H]1O)C(=O)NCC(=O)O)C(=O)O
DB01835,4R-Fluoro-N6-ethanimidoyl-L-lysine,experimental,C/C(N)=N\CC[C@H](F)C[C@H](N)C(=O)O
DB01836,"[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone",experimental,O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1
DB01837,O-acetyl-L-serine,experimental,CC(=O)OC[C@H](N)C(=O)O
DB01838,"6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone",experimental,Cc1c(-c2cc(Br)c(O)c(Br)c2)oc2ccc(O)cc2c1=O
DB01839,Propylene glycol,"approved,investigational",CC(O)CO
DB01840,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate,experimental,O=P(O)(O)/C=C/[C@@H](O)[C@@H](O)[C@H](O)CCO
DB01841,"4,6-Dideoxyglucose",experimental,C[C@@H]1C[C@H](O)[C@@H](O)[C@@H](O)O1
DB01842,3'-Phosphate-Adenosine-5'-Diphosphate,experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
DB01843,"(5S,7R,8S,9S,10R)-3-Amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione",experimental,NN1C(=O)N[C@@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O
DB01844,"N,N-dimethylformamide",experimental,CN(C)C=O
DB01846,Oxidized coenzyme A,experimental,CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSO
DB01847,N-Carbamyl-D-Valine,experimental,CC(C)[C@@H](NC(N)=O)C(=O)O
DB01849,Dihydrouracil,experimental,O=C1CCNC(=O)N1
DB01850,"(2S,3S,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",experimental,CO[C@H](Cc1ccccc1)[C@H](C)/C=C(C)/C=C/[C@H](N)[C@H](C)C(=O)O
DB01851,Tetrabutylammonium Ion,experimental,CCCC[N+](CCCC)(CCCC)CCCC
DB01852,Kaempherol,experimental,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
DB01853,Bacteriochlorophyll A,experimental,CC[C@H]1c2cc3[nH]c4c(c3C)C(=O)[C@H](C(=O)OC)c4c3nc(cc4[nH]c(cc(n2)[C@@H]1C)c(C(C)=O)c4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
DB01854,5-Bromonicotinamide,experimental,NC(=O)c1cncc(Br)c1
DB01855,5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid,experimental,C[C@@H]1C[C@@H](N(C)O)N[C@H]1C(=O)O
DB01856,Pimelic Acid,experimental,O=C(O)CCCCCC(=O)O
DB01857,Phosphoaspartate,experimental,N[C@@H](CC(=O)OP(=O)(O)O)C(=O)O
DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,experimental,CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1
DB01859,4-CDP-2-C-methyl-D-erythritol 2-phosphate,experimental,C[C@@](CO)(OP(=O)(O)O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
DB01860,Cordycepin Triphosphate,experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C[C@H]1O
DB01861,Uridine diphosphate glucose,experimental,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
DB01862,Isopropyl beta-D-thiogalactopyranoside,experimental,CC(C)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",experimental,O=P(O)(O)O[C@H]1[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,experimental,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(O)(O)=S)[C@@H](O)[C@H]2O)c(=O)[nH]1
DB01865,3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide,experimental,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1ccc(N)nc1
DB01866,RU79256,experimental,O=C(O)[C@@H](c1ccccc1)S(=O)(=O)O
DB01868,Glycyl-L-a-Aminopimelyl-E-(D-2-Aminoethyl)Phosphonate,experimental,C[C@@H](N=C(O)CCCC[C@H](N=C(O)CN)C(=O)O)P(=O)(O)O
DB01870,"1,4-dithio-alpha-D-glucopyranose",experimental,OC[C@H]1O[C@H](S)[C@H](O)[C@@H](O)[C@@H]1S
DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester,experimental,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CO)OCc1ccccc1
DB01872,2-deoxy-2-acetamido-beta-D-galactose-4-sulfate,experimental,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS(=O)(=O)O)[C@@H]1O
DB01873,Epothilone D,investigational,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1
DB01874,Tropinone,experimental,CN1[C@H]2CC[C@@H]1CC(=O)C2
DB01875,8-azaxanthine,experimental,O=c1[nH]c(=O)c2[nH]nnc2[nH]1
DB01876,Bis(5-Amidino-2-Benzimidazolyl)Methanone,experimental,N=C(N)c1ccc2[nH]c(C(=O)c3nc4ccc(C(=N)N)cc4[nH]3)nc2c1
DB01877,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide",experimental,CON[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1
DB01878,Benzophenone,experimental,O=C(c1ccccc1)c1ccccc1
DB01879,(S)-2-{Methyl-[2-(Naphthalene-2-Sulfonylamino)-5-(Naphthalene-2-Sulfonyloxy)-Benzoyl]-Amino}-Succinicacid,experimental,CN(C(=O)c1cc(OS(=O)(=O)c2ccc3ccccc3c2)ccc1NS(=O)(=O)c1ccc2ccccc2c1)[C@@H](CC(=O)O)C(=O)O
DB01880,"3,4-Dihydroxycinnamic Acid","experimental,investigational",O=C(O)/C=C/c1ccc(O)c(O)c1
DB01881,"2-Methylpentane-1,2,4-Triol",experimental,C[C@H](O)C[C@](C)(O)CO
DB01882,"(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol",experimental,CSCC[C@H](N)C(O)(O)c1ccccn1
DB01883,N-(Sulfanylacetyl)Tyrosylprolylmethioninamide,experimental,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CS)C(N)=O
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,experimental,CC(C)[C@H](N)C(=O)N1CCCC1
DB01885,D-Galctopyranosyl-1-On,experimental,O=C1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
DB01887,"N,N-[2,5-O-Dibenzyl-glucaryl]-DI-[1-amino-indan-2-OL]",experimental,O=C(N[C@@H]1CO[C@H](CO)C1)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide",experimental,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(N[C@H]3CC[C@H](N)CC3)nc12
DB01889,"16,17-Androstene-3-Ol",experimental,C[C@@]12C=CC[C@H]1[C@@H]1CC[C@H]3C[C@H](O)CC[C@]3(C)[C@H]1CC2
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",experimental,C[C@H](CCC(=O)N(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
DB01891,Tl-3-093,experimental,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)N[C@H](CO)Cc1ccccc1
DB01892,Hyperforin,nutraceutical,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O
DB01893,N6-Benzyl Adenosine-5'-Diphosphate,experimental,O=P(O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O
DB01895,Aspartyl-Adenosine-5'-Monophosphate,experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)[C@@H](N)CC(=O)O)[C@@H](O)[C@H]1O
DB01896,M-Aminophenylboronic Acid,experimental,Nc1cccc(B(O)O)c1
DB01897,2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride,experimental,O=c1[nH][nH]c(=O)c2cc(-[n+]3nc(/C=C/c4ccccc4)nn3-c3nc4ccccc4s3)ccc12
DB01898,"(2S,3S)-2-azanyl-3-methyl-pentanedioic acid",experimental,C[C@@H](CC(=O)O)[C@H](N)C(=O)O
DB01899,Nd1-Phosphonohistidine,experimental,N[C@@H](Cc1cncn1P(=O)(O)O)C(=O)O
DB01901,Sucrosofate,experimental,O=S(=O)(O)OC[C@H]1O[C@H](O[C@]2(COS(=O)(=O)O)O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",experimental,CCN1C(=O)CCC1=O
DB01903,5-Bromo-2'-deoxyuridine 5'-(dihydrogen phosphate),experimental,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1Br
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,experimental,COc1ccc(O)c(-c2nc3cc(C(=N)N)ccc3[nH]2)c1
DB01906,"3-(5-amino-7-hydroxy-(1,2,3)triazolo(4,5-d)pyrimidin-2-yl)benzoic acid",experimental,Nc1nc(O)c2nn(-c3cccc(C(=O)O)c3)nc2n1
DB01908,RU85493,experimental,CC(=O)N[C@@H](Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O
DB01909,Alpha-Cyclodextrin (Cyclohexa-Amylose),experimental,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
DB01910,Sinefungin,experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
DB01911,N-Methylmesoporphyrin,experimental,CCC1=C(C)c2cc3c(CC)c(C)c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)n3C
DB01912,"2,2':6',2''-Terpyridine Platinum(Ii)",experimental,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
DB01914,D-glucose,"approved,investigational,vet_approved",O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB01915,S-Hydroxycysteine,experimental,N[C@@H](CSO)C(=O)O
DB01917,Putrescine,experimental,NCCCCN
DB01918,[Methyltelluro]Acetate,experimental,C[Te]CC(=O)O
DB01919,Pentanal,experimental,CCCCC=O
DB01920,1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose,experimental,O=[N+]([O-])c1ccccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
DB01921,Xylose-derived lactam oxime,experimental,ONC1=NC[C@@H](O)[C@H](O)[C@H]1O
DB01922,"Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam",experimental,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)N=C(NO)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
DB01923,L-Xylulose 5-Phosphate,experimental,O=C(CO)[C@H](O)[C@@H](O)COP(=O)(O)O
DB01924,Benzhydroxamic Acid,experimental,O=C(NO)c1ccccc1
DB01925,"2'-Chloro-Biphenyl-2,3-Diol",experimental,Oc1cccc(-c2ccccc2Cl)c1O
DB01926,Carboxymycobactin S,experimental,C[C@H]1C[C@H](O)N[C@@H]2CCCCN(O[Fe@@]34Oc5ccccc5C5=N[C@H](CO5)C(=O)N[C@@H](CCCCN(O3)[C@H](/C=C/CCCCCCC(=O)O)O4)C(=O)O1)C2=O
DB01927,Duroquinone,experimental,CC1=C(C)C(=O)C(C)=C(C)C1=O
DB01930,"2,4-Dihydroxy-3,3-Dimethyl-Butyrate",experimental,CC(C)(CO)[C@@H](O)C(=O)O
DB01931,"5,7-Dichlorokynurenic acid",experimental,O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1
DB01932,5-Methylpyrrole,experimental,Cc1cc[nH]c1
DB01933,7-Hydroxystaurosporine,"experimental,investigational",CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O
DB01934,Arylomycin A2,experimental,CC(C)CCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O
DB01935,3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid,experimental,O=C(O)CC(=O)N[C@@H](CS)Cc1ccccc1
DB01936,alpha-D-arabinofuranose,"experimental,investigational",OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O
DB01937,Guanosine-2'-monophosphate,experimental,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)(O)O)c(=O)[nH]1
DB01938,L-Histidine Beta Naphthylamide,experimental,N[C@H](Cc1cnc[nH]1)C(=O)Nc1ccc2ccccc2c1
DB01939,5-Amidino-Benzimidazole,experimental,N=C(N)c1ccc2nc[nH]c2c1
DB01940,Balanol Analog 2,experimental,O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1ccc(C(=O)c2ccccc2O)cc1)c1ccc(O)cc1
DB01941,LG-100268,experimental,Cc1cc2c(cc1C1(c3ccc(C(=O)O)cn3)CC1)C(C)(C)CCC2(C)C
DB01942,Formic acid,"experimental,investigational",O=CO
DB01944,(S)-blebbistatin,experimental,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2
DB01945,4-Carbamoyl-1-Beta-D-Ribofuranosyl-Imidazolium-5-Olate-5'-Phosphate,experimental,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1O
DB01946,Bisindolylmaleimide VIII,experimental,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21
DB01947,RU78262,experimental,O=Cc1ccccc1OP(=O)(O)O
DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One",experimental,O=C1CCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl
DB01949,"2-Amino-N,3,3-Trimethylbutanamide",experimental,CNC(=O)[C@@H](N)C(C)(C)C
DB01950,AR-AO-14418,experimental,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1
DB01951,Gpi-1046,experimental,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
DB01952,"1,N6-Ethenoadenine",experimental,c1cn2cnc3[nH]cnc3c2n1
DB01953,Inhibitor of P38 Kinase,experimental,c1ccc2c(CCc3ccncc3)c[nH]c2c1
DB01954,Rolipram,investigational,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
DB01955,"1,4-Butanediol",experimental,OCCCCO
DB01956,Taurine,"approved,nutraceutical",NCCS(=O)(=O)O
DB01957,3-Chlorophenol,experimental,Oc1cccc(Cl)c1
DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine",experimental,CC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1
DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",experimental,CCOC(=O)c1c(C)nn(-c2cccc([N+](=O)[O-])c2)c1C
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",experimental,CN1CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
DB01961,Cytidine 3'-monophosphate,experimental,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)n1
DB01962,Phosphonotyrosine,experimental,N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)O
DB01963,Phenylethane Boronic Acid,experimental,OB(O)CCc1ccccc1
DB01964,AL5424,experimental,COc1ccc(N2C[C@H](O)c3cc(S(N)(=O)=O)sc3S2(=O)=O)cc1
DB01965,"2'-Deoxyuridine 5'-alpha,beta-imido-triphosphate",experimental,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO[P@](=O)(O)N[P@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine,experimental,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
DB01967,"N-{3-[(7ar,12as,12bs)-7-Oxo-1,3,4,6,7,7a,12a,12b-Octahydroindolo[2,3-a]Quinolizin-12(2h)-Yl]Propyl}Propane-2-Sulfonamide",experimental,CC(C)S(=O)(=O)NCCCn1c2c(c3ccccc31)C(=O)CN1CCCC[C@@H]21
DB01968,2-Thioethenamine,experimental,N/C=C\S
DB01969,Trifluoroacetonyl coenzyme A,experimental,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)C(F)(F)F
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",experimental,CCCCCCCCC(=O)N(CCO)C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO
DB01971,trans-urocanic acid,experimental,O=C(O)/C=C/c1c[nH]cn1
DB01972,Guanosine-5'-Monophosphate,experimental,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
DB01973,O-Benzylsulfonyl-Serine,experimental,N[C@@H](COS(=O)(=O)Cc1ccccc1)C(=O)O
DB01974,"2-Amino-3-[5-(Amino-Carboxy-Methyl)-2,3-Dihydro-Isoxazol-3-Ylsulfanyl]-Propionic Acid",experimental,N[C@H](C(=O)O)C1=C[C@@H](SC[C@H](N)C(=O)O)NO1
DB01975,AMPCPR,experimental,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)OC[C@H]2O[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
DB01976,Aminoanthracene,experimental,Nc1cccc2cc3ccccc3cc12
DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,experimental,N=C(N)c1ccc2cc(C(=O)Nc3ccccc3)ccc2c1
DB01978,"7,9-Dimethylguanine",experimental,Cn1c[n+](C)c2c1N[C@@H](N)N[C@H]2O
DB01979,Methyl alpha-D-mannoside,experimental,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
DB01980,Para-Iodo-D-Phenylalanine Hydroxamic Acid,experimental,N[C@H](Cc1ccc(I)cc1)C(=O)NO
DB01981,"3,6-Anhydro-2-(hydrogen sulfate)-alpha-D-galactopyranose",experimental,O=S(=O)(O)O[C@H]1[C@@H](O)O[C@@H]2CO[C@H]1[C@H]2O
DB01982,D-Mannuronic Acid,experimental,O=C(O)[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
DB01983,2(S)-Amino-6-Boronohexanoic Acid,experimental,N[C@@H](CCCC[B-](O)(O)O)C(=O)O
DB01984,(4S)-5-[[(1S)-1-Carboxy-2-cyclohexylethyl]amino]-4-[[(2S)-2-[[(3R)-4-cyclohexyl-2-oxo-3-(phenylmethoxycarbonylamino)butanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-oxopentanoic acid,experimental,NC(N)=NCCC[C@H](NC(=O)C(=O)[C@@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1CCCCC1)C(=O)O
DB01985,N-acetyl-L-arginine,experimental,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O
DB01986,3-Fluoro-2-Methyl-Aniline,experimental,Cc1c(N)cccc1F
DB01987,Cocarboxylase,"approved,experimental",Cc1ncc(C[n+]2csc(CCO[P@@](=O)(O)O[P@@](=O)([O-])O)c2C)c(N)n1
